Key	Press_Time	Relase_Time	Daylight	
$	2021-09-14 13:04:17.261087	2021-09-14 13:04:17.475513	Afternoon
$	2021-09-14 13:04:18.193591	2021-09-14 13:04:18.422978	Afternoon
ctrl_l	2021-09-14 13:04:16.642743	2021-09-14 13:04:18.543655	Afternoon
$	2021-09-14 13:04:32.714733	2021-09-14 13:04:32.924171	Afternoon
$	2021-09-14 13:04:33.264262	2021-09-14 13:04:33.464725	Afternoon
ctrl_l	2021-09-14 13:04:32.408550	2021-09-14 13:04:33.683140	Afternoon
$	2021-09-14 13:05:43.526237	2021-09-14 13:05:43.729693	Afternoon
ctrl_l	2021-09-14 13:05:43.210083	2021-09-14 13:05:43.839398	Afternoon
$	2021-09-14 13:05:53.333991	2021-09-14 13:05:53.568362	Afternoon
$	2021-09-14 13:05:53.568362	2021-09-14 13:05:53.690037	Afternoon
backspace	2021-09-14 13:05:56.482565	2021-09-14 13:05:56.581299	Afternoon
backspace	2021-09-14 13:05:56.655102	2021-09-14 13:05:56.699983	Afternoon
$	2021-09-14 13:08:14.114263	2021-09-14 13:08:14.296765	Afternoon
enter	2021-09-14 13:08:15.015841	2021-09-14 13:08:15.124550	Afternoon
$	2021-09-14 13:10:18.727780	2021-09-14 13:10:18.961155	Afternoon
$	2021-09-14 13:10:18.962152	2021-09-14 13:10:19.124717	Afternoon
arrow_key	2021-09-14 13:10:20.987732	2021-09-14 13:10:21.116388	Afternoon
$	2021-09-14 13:10:21.686861	2021-09-14 13:10:21.780610	Afternoon
$	2021-09-14 13:10:22.319169	2021-09-14 13:10:22.460791	Afternoon
$	2021-09-14 13:02:36.923414	2021-09-14 13:10:23.624675	Afternoon
$	2021-09-14 13:10:23.625673	2021-09-14 13:10:23.741365	Afternoon
$	2021-09-14 13:10:24.670876	2021-09-14 13:10:24.733706	Afternoon
backspace	2021-09-14 13:10:25.392944	2021-09-14 13:10:25.547529	Afternoon
$	2021-09-14 13:10:26.411218	2021-09-14 13:10:26.648583	Afternoon
shift_r	2021-09-14 13:10:25.934494	2021-09-14 13:10:26.773249	Afternoon
$	2021-09-14 13:10:27.826432	2021-09-14 13:10:27.932147	Afternoon
$	2021-09-14 13:10:28.959400	2021-09-14 13:10:29.067110	Afternoon
shift_r	2021-09-14 13:10:28.481678	2021-09-14 13:10:29.231670	Afternoon
$	2021-09-14 13:10:30.203072	2021-09-14 13:10:30.213044	Afternoon
delete	2021-09-14 13:10:31.597339	2021-09-14 13:10:31.677126	Afternoon
backspace	2021-09-14 13:10:32.776196	2021-09-14 13:10:32.891875	Afternoon
shift_r	2021-09-14 13:10:34.012877	2021-09-14 13:10:35.035140	Afternoon
$	2021-09-14 13:10:35.306414	2021-09-14 13:10:35.433075	Afternoon
$	2021-09-14 13:11:10.280821	2021-09-14 13:11:10.449368	Afternoon
$	2021-09-14 13:11:10.514196	2021-09-14 13:11:10.589993	Afternoon
$	2021-09-14 13:11:40.687595	2021-09-14 13:11:40.919971	Afternoon
$	2021-09-14 13:11:48.382003	2021-09-14 13:11:48.539583	Afternoon
$	2021-09-14 13:11:49.579800	2021-09-14 13:11:49.730395	Afternoon
$	2021-09-14 13:11:50.382649	2021-09-14 13:11:50.570147	Afternoon
$	2021-09-14 13:11:59.693734	2021-09-14 13:11:59.920125	Afternoon
$	2021-09-14 13:11:59.998916	2021-09-14 13:12:00.160482	Afternoon
$	2021-09-14 13:12:00.218329	2021-09-14 13:12:00.341999	Afternoon
ctrl_l	2021-09-14 13:11:59.407499	2021-09-14 13:12:00.416798	Afternoon
ctrl_l	2021-09-14 13:12:02.396498	2021-09-14 13:12:02.407470	Afternoon
$	2021-09-14 13:12:02.924088	2021-09-14 13:12:03.070695	Afternoon
$	2021-09-14 13:12:03.157463	2021-09-14 13:12:03.302077	Afternoon
ctrl_l	2021-09-14 13:12:02.582003	2021-09-14 13:12:03.433723	Afternoon
enter	2021-09-14 13:12:09.427683	2021-09-14 13:12:09.607202	Afternoon
$	2021-09-14 13:13:32.734748	2021-09-14 13:13:32.936211	Afternoon
$	2021-09-14 13:13:33.076833	2021-09-14 13:13:33.212477	Afternoon
$	2021-09-14 13:12:02.582003	2021-09-14 13:13:33.436871	Afternoon
$	2021-09-14 13:13:33.468787	2021-09-14 13:13:33.629355	Afternoon
arrow_key	2021-09-14 13:13:39.807821	2021-09-14 13:13:39.957421	Afternoon
$	2021-09-14 13:13:40.944778	2021-09-14 13:13:41.067450	Afternoon
$	2021-09-14 13:13:41.115322	2021-09-14 13:13:41.195108	Afternoon
$	2021-09-14 13:15:45.573561	2021-09-14 13:15:45.724157	Afternoon
$	2021-09-14 13:15:45.888718	2021-09-14 13:15:46.097159	Afternoon
space	2021-09-14 13:15:46.208860	2021-09-14 13:15:46.365440	Afternoon
$	2021-09-14 13:15:46.463180	2021-09-14 13:15:46.623749	Afternoon
$	2021-09-14 13:15:46.779333	2021-09-14 13:15:46.981791	Afternoon
space	2021-09-14 13:15:46.921950	2021-09-14 13:15:47.103469	Afternoon
backspace	2021-09-14 13:15:47.429593	2021-09-14 13:15:47.522345	Afternoon
backspace	2021-09-14 13:15:47.578196	2021-09-14 13:15:47.668952	Afternoon
backspace	2021-09-14 13:15:47.859442	2021-09-14 13:15:47.942222	Afternoon
backspace	2021-09-14 13:15:48.044946	2021-09-14 13:15:48.201527	Afternoon
$	2021-09-14 13:15:48.524663	2021-09-14 13:15:48.524663	Afternoon
space	2021-09-14 13:15:48.904645	2021-09-14 13:15:49.043275	Afternoon
$	2021-09-14 13:15:49.232768	2021-09-14 13:15:49.376383	Afternoon
$	2021-09-14 13:15:49.540943	2021-09-14 13:15:49.706499	Afternoon
space	2021-09-14 13:15:49.651647	2021-09-14 13:15:49.821193	Afternoon
$	2021-09-14 13:15:50.181230	2021-09-14 13:15:50.226110	Afternoon
$	2021-09-14 13:15:51.014001	2021-09-14 13:15:51.139665	Afternoon
$	2021-09-14 13:15:51.140662	2021-09-14 13:15:51.238400	Afternoon
$	2021-09-14 13:15:51.383014	2021-09-14 13:15:51.560537	Afternoon
$	2021-09-14 13:15:51.563530	2021-09-14 13:15:51.708166	Afternoon
space	2021-09-14 13:15:51.739061	2021-09-14 13:15:51.859737	Afternoon
$	2021-09-14 13:15:52.096106	2021-09-14 13:15:52.192845	Afternoon
$	2021-09-14 13:15:52.810195	2021-09-14 13:15:52.933863	Afternoon
$	2021-09-14 13:15:53.017640	2021-09-14 13:15:53.149287	Afternoon
$	2021-09-14 13:15:53.199154	2021-09-14 13:15:53.326811	Afternoon
$	2021-09-14 13:15:53.468432	2021-09-14 13:15:53.619030	Afternoon
backspace	2021-09-14 13:15:54.098746	2021-09-14 13:15:54.169556	Afternoon
backspace	2021-09-14 13:15:54.241366	2021-09-14 13:15:54.341097	Afternoon
backspace	2021-09-14 13:15:54.384980	2021-09-14 13:15:54.462774	Afternoon
backspace	2021-09-14 13:15:54.536574	2021-09-14 13:15:54.651267	Afternoon
backspace	2021-09-14 13:15:54.725071	2021-09-14 13:15:54.857714	Afternoon
$	2021-09-14 13:15:54.893619	2021-09-14 13:15:55.055187	Afternoon
$	2021-09-14 13:15:55.409239	2021-09-14 13:15:55.524931	Afternoon
$	2021-09-14 13:15:55.613693	2021-09-14 13:15:55.725395	Afternoon
$	2021-09-14 13:15:55.780246	2021-09-14 13:15:55.909898	Afternoon
$	2021-09-14 13:15:56.037558	2021-09-14 13:15:56.156239	Afternoon
enter	2021-09-14 13:15:56.375654	2021-09-14 13:15:56.466412	Afternoon
$	2021-09-14 13:20:20.290642	2021-09-14 13:20:20.374418	Afternoon
enter	2021-09-14 13:20:21.502401	2021-09-14 13:20:21.634051	Afternoon
backspace	2021-09-14 13:25:51.871845	2021-09-14 13:25:51.970581	Afternoon
backspace	2021-09-14 13:25:52.055354	2021-09-14 13:25:52.159076	Afternoon
backspace	2021-09-14 13:25:52.214928	2021-09-14 13:25:52.287733	Afternoon
backspace	2021-09-14 13:25:52.706613	2021-09-14 13:25:52.826293	Afternoon
$	2021-09-14 13:25:53.658066	2021-09-14 13:25:53.739846	Afternoon
$	2021-09-14 13:25:53.949288	2021-09-14 13:25:54.050016	Afternoon
$	2021-09-14 13:25:54.668362	2021-09-14 13:25:54.835912	Afternoon
$	2021-09-14 13:25:54.985514	2021-09-14 13:25:55.115165	Afternoon
$	2021-09-14 13:25:55.321614	2021-09-14 13:25:55.468221	Afternoon
$	2021-09-14 13:26:04.226783	2021-09-14 13:26:04.445199	Afternoon
$	2021-09-14 13:26:04.416276	2021-09-14 13:26:04.611752	Afternoon
arrow_key	2021-09-14 13:26:05.351773	2021-09-14 13:26:05.450507	Afternoon
$	2021-09-14 13:26:08.254005	2021-09-14 13:26:08.385653	Afternoon
backspace	2021-09-14 13:27:01.142473	2021-09-14 13:27:01.287087	Afternoon
$	2021-09-14 13:28:47.455078	2021-09-14 13:28:47.508934	Afternoon
backspace	2021-09-14 13:28:48.280868	2021-09-14 13:28:48.335722	Afternoon
backspace	2021-09-14 13:28:48.427477	2021-09-14 13:28:48.528205	Afternoon
$	2021-09-14 13:28:48.956061	2021-09-14 13:28:49.022884	Afternoon
$	2021-09-14 13:28:49.604326	2021-09-14 13:28:49.729990	Afternoon
$	2021-09-14 13:28:50.189759	2021-09-14 13:28:50.294478	Afternoon
$	2021-09-14 13:28:50.760234	2021-09-14 13:28:50.858969	Afternoon
$	2021-09-14 13:28:51.111293	2021-09-14 13:28:51.325720	Afternoon
space	2021-09-14 13:28:51.284829	2021-09-14 13:28:51.433431	Afternoon
$	2021-09-14 13:28:51.751580	2021-09-14 13:28:51.903174	Afternoon
$	2021-09-14 13:28:53.042127	2021-09-14 13:28:53.139864	Afternoon
$	2021-09-14 13:28:53.784140	2021-09-14 13:28:53.927756	Afternoon
$	2021-09-14 13:28:54.034470	2021-09-14 13:28:54.127222	Afternoon
$	2021-09-14 13:28:54.355612	2021-09-14 13:28:54.476288	Afternoon
backspace	2021-09-14 13:28:55.674084	2021-09-14 13:28:55.733923	Afternoon
$	2021-09-14 13:28:56.175741	2021-09-14 13:28:56.298412	Afternoon
backspace	2021-09-14 13:28:58.205309	2021-09-14 13:28:58.289085	Afternoon
backspace	2021-09-14 13:28:58.386824	2021-09-14 13:28:58.471596	Afternoon
backspace	2021-09-14 13:28:58.606238	2021-09-14 13:28:58.683030	Afternoon
backspace	2021-09-14 13:29:00.079295	2021-09-14 13:29:00.241860	Afternoon
$	2021-09-14 13:29:00.611869	2021-09-14 13:29:00.744514	Afternoon
$	2021-09-14 13:29:00.987863	2021-09-14 13:29:01.080614	Afternoon
$	2021-09-14 13:29:01.315986	2021-09-14 13:29:01.412726	Afternoon
$	2021-09-14 13:29:01.590251	2021-09-14 13:29:01.755807	Afternoon
$	2021-09-14 13:31:23.895434	2021-09-14 13:31:23.965247	Afternoon
$	2021-09-14 13:31:24.656397	2021-09-14 13:31:24.854867	Afternoon
$	2021-09-14 13:31:27.902710	2021-09-14 13:31:28.118133	Afternoon
$	2021-09-14 13:31:28.118133	2021-09-14 13:31:28.269727	Afternoon
$	2021-09-14 13:31:28.629782	2021-09-14 13:31:28.834218	Afternoon
$	2021-09-14 13:31:29.078562	2021-09-14 13:31:29.203230	Afternoon
$	2021-09-14 13:31:29.362801	2021-09-14 13:31:29.513399	Afternoon
$	2021-09-14 13:31:29.547308	2021-09-14 13:31:29.651034	Afternoon
$	2021-09-14 13:31:29.642054	2021-09-14 13:31:29.763731	Afternoon
$	2021-09-14 13:31:30.067914	2021-09-14 13:31:30.193578	Afternoon
$	2021-09-14 13:31:31.645693	2021-09-14 13:31:31.866102	Afternoon
$	2021-09-14 13:31:31.867101	2021-09-14 13:31:32.041634	Afternoon
arrow_key	2021-09-14 13:31:32.935245	2021-09-14 13:31:33.063898	Afternoon
$	2021-09-14 13:31:34.214821	2021-09-14 13:31:34.318540	Afternoon
$	2021-09-14 13:31:34.317544	2021-09-14 13:31:34.469139	Afternoon
$	2021-09-14 13:31:34.517012	2021-09-14 13:31:34.718470	Afternoon
$	2021-09-14 13:31:35.218133	2021-09-14 13:31:35.425583	Afternoon
backspace	2021-09-14 13:31:37.377354	2021-09-14 13:31:37.570837	Afternoon
backspace	2021-09-14 13:31:37.783268	2021-09-14 13:31:37.933866	Afternoon
backspace	2021-09-14 13:31:38.016646	2021-09-14 13:31:38.114381	Afternoon
$	2021-09-14 13:31:38.437518	2021-09-14 13:31:38.627011	Afternoon
$	2021-09-14 13:31:38.877342	2021-09-14 13:31:39.005996	Afternoon
$	2021-09-14 13:31:38.977075	2021-09-14 13:31:39.146619	Afternoon
$	2021-09-14 13:31:40.469081	2021-09-14 13:31:40.610702	Afternoon
$	2021-09-14 13:31:41.883298	2021-09-14 13:31:42.088747	Afternoon
$	2021-09-14 13:31:42.089749	2021-09-14 13:31:42.266272	Afternoon
arrow_key	2021-09-14 13:31:43.118992	2021-09-14 13:31:43.120985	Afternoon
$	2021-09-14 13:31:44.975023	2021-09-14 13:31:45.013919	Afternoon
$	2021-09-14 13:31:45.125620	2021-09-14 13:31:45.227348	Afternoon
ctrl_l	2021-09-14 13:31:50.384547	2021-09-14 13:31:50.385544	Afternoon
$	2021-09-14 13:31:50.968983	2021-09-14 13:31:51.138530	Afternoon
ctrl_l	2021-09-14 13:31:50.693719	2021-09-14 13:31:51.246240	Afternoon
$	2021-09-14 13:31:52.442041	2021-09-14 13:31:52.616574	Afternoon
ctrl_l	2021-09-14 13:31:52.217642	2021-09-14 13:31:52.778141	Afternoon
$	2021-09-14 13:31:54.277131	2021-09-14 13:31:54.360904	Afternoon
arrow_key	2021-09-14 13:31:54.734904	2021-09-14 13:31:54.792750	Afternoon
arrow_key	2021-09-14 13:31:54.881513	2021-09-14 13:31:54.927393	Afternoon
backspace	2021-09-14 13:31:55.618540	2021-09-14 13:31:55.713287	Afternoon
arrow_key	2021-09-14 13:31:56.189017	2021-09-14 13:31:57.068660	Afternoon
arrow_key	2021-09-14 13:31:57.300040	2021-09-14 13:31:57.431695	Afternoon
arrow_key	2021-09-14 13:31:57.527432	2021-09-14 13:31:57.806685	Afternoon
arrow_key	2021-09-14 13:31:57.918386	2021-09-14 13:31:58.005153	Afternoon
arrow_key	2021-09-14 13:31:58.138795	2021-09-14 13:31:58.139793	Afternoon
arrow_key	2021-09-14 13:31:58.273437	2021-09-14 13:31:58.404087	Afternoon
arrow_key	2021-09-14 13:31:58.679350	2021-09-14 13:31:58.716251	Afternoon
arrow_key	2021-09-14 13:31:58.825956	2021-09-14 13:31:58.889787	Afternoon
arrow_key	2021-09-14 13:31:59.004479	2021-09-14 13:31:59.066312	Afternoon
backspace	2021-09-14 13:31:59.855208	2021-09-14 13:31:59.913047	Afternoon
backspace	2021-09-14 13:32:04.480825	2021-09-14 13:32:04.566594	Afternoon
backspace	2021-09-14 13:32:04.633417	2021-09-14 13:32:04.708215	Afternoon
$	2021-09-14 13:32:05.583873	2021-09-14 13:32:05.626757	Afternoon
$	2021-09-14 13:32:18.928162	2021-09-14 13:32:19.113665	Afternoon
shift_r	2021-09-14 13:32:16.942476	2021-09-14 13:32:19.321112	Afternoon
$	2021-09-14 13:32:20.738317	2021-09-14 13:32:20.798158	Afternoon
$	2021-09-14 13:32:21.170162	2021-09-14 13:32:21.331732	Afternoon
$	2021-09-14 13:32:21.330732	2021-09-14 13:32:21.443431	Afternoon
$	2021-09-14 13:32:21.459388	2021-09-14 13:32:21.645890	Afternoon
$	2021-09-14 13:39:28.951395	2021-09-14 13:39:29.142880	Afternoon
$	2021-09-14 13:39:29.671467	2021-09-14 13:39:29.822064	Afternoon
$	2021-09-14 13:39:29.968672	2021-09-14 13:39:30.116276	Afternoon
$	2021-09-14 13:31:50.693719	2021-09-14 13:39:30.309761	Afternoon
$	2021-09-14 13:39:30.350650	2021-09-14 13:39:30.519197	Afternoon
$	2021-09-14 13:39:30.741603	2021-09-14 13:39:30.910151	Afternoon
$	2021-09-14 13:39:30.910151	2021-09-14 13:39:31.036812	Afternoon
$	2021-09-14 13:39:31.032824	2021-09-14 13:39:31.165468	Afternoon
$	2021-09-14 13:39:31.448710	2021-09-14 13:39:31.552438	Afternoon
$	2021-09-14 13:39:32.449033	2021-09-14 13:39:32.528820	Afternoon
caps_lock	2021-09-14 13:39:32.848962	2021-09-14 13:39:33.022499	Afternoon
caps_lock	2021-09-14 13:39:33.521166	2021-09-14 13:39:33.685723	Afternoon
$	2021-09-14 13:39:34.142504	2021-09-14 13:39:34.449680	Afternoon
$	2021-09-14 13:39:34.415770	2021-09-14 13:39:34.614240	Afternoon
$	2021-09-14 13:39:34.745887	2021-09-14 13:39:34.944356	Afternoon
$	2021-09-14 13:39:35.027133	2021-09-14 13:39:35.177733	Afternoon
caps_lock	2021-09-14 13:39:36.341616	2021-09-14 13:39:36.429383	Afternoon
$	2021-09-14 13:39:36.813354	2021-09-14 13:39:36.947996	Afternoon
caps_lock	2021-09-14 13:39:37.035758	2021-09-14 13:39:37.214281	Afternoon
$	2021-09-14 13:39:38.475906	2021-09-14 13:39:38.628495	Afternoon
$	2021-09-14 13:39:38.666397	2021-09-14 13:39:38.818023	Afternoon
$	2021-09-14 13:39:39.124172	2021-09-14 13:39:39.271775	Afternoon
$	2021-09-14 13:39:40.244173	2021-09-14 13:39:40.349892	Afternoon
shift_r	2021-09-14 13:39:40.908394	2021-09-14 13:39:41.450944	Afternoon
backspace	2021-09-14 13:40:04.387565	2021-09-14 13:40:04.538162	Afternoon
caps_lock	2021-09-14 13:40:05.963348	2021-09-14 13:40:06.102974	Afternoon
$	2021-09-14 13:40:06.317400	2021-09-14 13:40:06.449047	Afternoon
backspace	2021-09-14 13:40:15.004154	2021-09-14 13:40:15.118846	Afternoon
backspace	2021-09-14 13:40:15.252489	2021-09-14 13:40:15.382142	Afternoon
$	2021-09-14 13:40:16.503142	2021-09-14 13:40:16.572955	Afternoon
$	2021-09-14 13:40:16.737516	2021-09-14 13:40:16.862181	Afternoon
arrow_key	2021-09-14 13:40:18.320281	2021-09-14 13:40:18.466887	Afternoon
$	2021-09-14 13:40:24.079867	2021-09-14 13:40:24.213509	Afternoon
$	2021-09-14 13:40:24.225479	2021-09-14 13:40:24.378068	Afternoon
$	2021-09-14 13:40:24.378068	2021-09-14 13:40:24.480794	Afternoon
$	2021-09-14 13:40:24.545620	2021-09-14 13:40:24.671283	Afternoon
caps_lock	2021-09-14 13:40:24.910642	2021-09-14 13:40:25.044285	Afternoon
backspace	2021-09-14 13:40:25.077197	2021-09-14 13:40:25.201863	Afternoon
backspace	2021-09-14 13:40:25.255719	2021-09-14 13:40:25.333510	Afternoon
backspace	2021-09-14 13:40:25.385372	2021-09-14 13:40:25.476129	Afternoon
backspace	2021-09-14 13:40:25.696541	2021-09-14 13:40:25.765354	Afternoon
$	2021-09-14 13:40:26.050592	2021-09-14 13:40:26.178253	Afternoon
$	2021-09-14 13:40:26.167280	2021-09-14 13:40:26.325855	Afternoon
$	2021-09-14 13:40:26.356774	2021-09-14 13:40:26.476453	Afternoon
$	2021-09-14 13:40:26.540282	2021-09-14 13:40:26.666942	Afternoon
$	2021-09-14 13:40:28.000375	2021-09-14 13:40:28.068194	Afternoon
$	2021-09-14 13:40:29.025632	2021-09-14 13:40:29.081480	Afternoon
$	2021-09-14 13:40:29.161268	2021-09-14 13:40:29.251027	Afternoon
arrow_key	2021-09-14 13:40:30.027950	2021-09-14 13:40:30.199489	Afternoon
caps_lock	2021-09-14 13:40:30.206470	2021-09-14 13:40:30.296231	Afternoon
$	2021-09-14 13:40:30.408929	2021-09-14 13:40:30.546562	Afternoon
$	2021-09-14 13:40:51.985190	2021-09-14 13:40:52.116837	Afternoon
backspace	2021-09-14 13:41:11.861002	2021-09-14 13:41:12.004616	Afternoon
$	2021-09-14 13:41:27.939972	2021-09-14 13:41:28.169360	Afternoon
$	2021-09-14 13:41:28.168362	2021-09-14 13:41:28.343891	Afternoon
arrow_key	2021-09-14 13:41:29.852853	2021-09-14 13:41:29.964554	Afternoon
$	2021-09-14 13:41:30.762419	2021-09-14 13:41:30.889081	Afternoon
$	2021-09-14 13:41:30.892073	2021-09-14 13:41:31.024719	Afternoon
$	2021-09-14 13:41:31.078574	2021-09-14 13:41:31.200248	Afternoon
caps_lock	2021-09-14 13:41:31.502438	2021-09-14 13:41:31.626107	Afternoon
backspace	2021-09-14 13:41:31.899378	2021-09-14 13:41:32.041996	Afternoon
backspace	2021-09-14 13:41:32.122780	2021-09-14 13:41:32.322246	Afternoon
backspace	2021-09-14 13:41:33.230813	2021-09-14 13:41:33.331544	Afternoon
$	2021-09-14 13:41:33.716514	2021-09-14 13:41:33.858135	Afternoon
$	2021-09-14 13:41:34.033668	2021-09-14 13:41:34.165314	Afternoon
$	2021-09-14 13:41:34.171302	2021-09-14 13:41:34.329872	Afternoon
$	2021-09-14 13:41:34.330872	2021-09-14 13:41:34.490442	Afternoon
$	2021-09-14 13:41:35.872744	2021-09-14 13:41:35.982451	Afternoon
$	2021-09-14 13:41:37.588154	2021-09-14 13:41:37.736754	Afternoon
$	2021-09-14 13:10:29.208731	2021-09-14 13:41:38.116741	Afternoon
shift_r	2021-09-14 13:41:38.018002	2021-09-14 13:41:38.116741	Afternoon
backspace	2021-09-14 13:41:38.676240	2021-09-14 13:41:38.696188	Afternoon
backspace	2021-09-14 13:41:38.811879	2021-09-14 13:41:38.913607	Afternoon
$	2021-09-14 13:41:39.411273	2021-09-14 13:41:39.540927	Afternoon
shift_r	2021-09-14 13:41:39.140996	2021-09-14 13:41:39.754355	Afternoon
$	2021-09-14 13:41:37.875384	2021-09-14 13:41:39.754355	Afternoon
arrow_key	2021-09-14 13:41:40.437528	2021-09-14 13:41:40.624029	Afternoon
$	2021-09-14 13:41:40.623032	2021-09-14 13:41:40.767646	Afternoon
caps_lock	2021-09-14 13:41:41.947493	2021-09-14 13:41:42.063178	Afternoon
backspace	2021-09-14 13:41:42.389305	2021-09-14 13:41:42.548879	Afternoon
$	2021-09-14 13:41:42.633651	2021-09-14 13:41:42.755325	Afternoon
caps_lock	2021-09-14 13:41:42.940830	2021-09-14 13:41:43.054527	Afternoon
backspace	2021-09-14 13:41:44.487689	2021-09-14 13:41:44.654244	Afternoon
backspace	2021-09-14 13:41:45.047192	2021-09-14 13:41:45.149919	Afternoon
$	2021-09-14 13:41:45.840071	2021-09-14 13:41:45.989671	Afternoon
$	2021-09-14 13:41:47.106682	2021-09-14 13:41:47.289193	Afternoon
shift_r	2021-09-14 13:41:48.238651	2021-09-14 13:41:48.508930	Afternoon
$	2021-09-14 13:41:48.710389	2021-09-14 13:41:48.851014	Afternoon
backspace	2021-09-14 13:42:09.785990	2021-09-14 13:42:09.877745	Afternoon
backspace	2021-09-14 13:42:09.944566	2021-09-14 13:42:10.006399	Afternoon
$	2021-09-14 13:42:49.551577	2021-09-14 13:42:49.673248	Afternoon
$	2021-09-14 13:44:04.440168	2021-09-14 13:44:04.666563	Afternoon
ctrl_l	2021-09-14 13:44:04.036248	2021-09-14 13:44:05.337768	Afternoon
ctrl_l	2021-09-14 13:44:17.060396	2021-09-14 13:44:17.061394	Afternoon
ctrl_l	2021-09-14 13:44:17.328679	2021-09-14 13:44:18.053742	Afternoon
backspace	2021-09-14 13:44:18.157461	2021-09-14 13:44:18.246223	Afternoon
ctrl_l	2021-09-14 13:44:18.313045	2021-09-14 13:44:18.314041	Afternoon
ctrl_l	2021-09-14 13:44:18.547420	2021-09-14 13:44:18.878530	Afternoon
backspace	2021-09-14 13:44:19.338302	2021-09-14 13:44:19.452993	Afternoon
$	2021-09-14 13:44:19.607579	2021-09-14 13:44:19.781115	Afternoon
ctrl_l	2021-09-14 13:44:19.395151	2021-09-14 13:44:19.893816	Afternoon
enter	2021-09-14 13:44:22.761156	2021-09-14 13:44:22.844917	Afternoon
$	2021-09-14 13:44:58.123509	2021-09-14 13:44:58.242192	Afternoon
enter	2021-09-14 13:44:59.168711	2021-09-14 13:44:59.291384	Afternoon
$	2021-09-14 13:46:14.004446	2021-09-14 13:46:14.074259	Afternoon
ctrl_l	2021-09-14 13:46:13.607509	2021-09-14 13:46:14.551981	Afternoon
$	2021-09-14 13:46:16.014069	2021-09-14 13:46:16.144720	Afternoon
$	2021-09-14 13:46:18.520362	2021-09-14 13:46:18.733790	Afternoon
ctrl_l	2021-09-14 13:46:18.276015	2021-09-14 13:46:18.867433	Afternoon
$	2021-09-14 13:46:20.217819	2021-09-14 13:46:20.406313	Afternoon
$	2021-09-14 13:52:55.764312	2021-09-14 13:52:55.887981	Afternoon
$	2021-09-14 13:52:56.265968	2021-09-14 13:52:56.427535	Afternoon
$	2021-09-14 13:52:56.727734	2021-09-14 13:52:56.920219	Afternoon
backspace	2021-09-14 13:52:57.107716	2021-09-14 13:52:57.238367	Afternoon
$	2021-09-14 13:52:57.459774	2021-09-14 13:52:57.605384	Afternoon
$	2021-09-14 13:52:57.683179	2021-09-14 13:52:57.688163	Afternoon
$	2021-09-14 13:52:57.938493	2021-09-14 13:52:58.116018	Afternoon
$	2021-09-14 13:52:58.115021	2021-09-14 13:52:58.218744	Afternoon
backspace	2021-09-14 13:52:59.344731	2021-09-14 13:52:59.506297	Afternoon
$	2021-09-14 13:52:59.742665	2021-09-14 13:52:59.869327	Afternoon
$	2021-09-14 13:53:00.058820	2021-09-14 13:53:00.185481	Afternoon
$	2021-09-14 13:53:05.075397	2021-09-14 13:53:05.101324	Afternoon
$	2021-09-14 13:39:41.318299	2021-09-14 13:53:06.419796	Afternoon
shift_r	2021-09-14 13:53:05.949056	2021-09-14 13:53:06.420794	Afternoon
backspace	2021-09-14 13:53:32.970746	2021-09-14 13:53:33.109376	Afternoon
shift_r	2021-09-14 13:53:33.456444	2021-09-14 13:53:34.043872	Afternoon
$	2021-09-14 13:56:33.612337	2021-09-14 13:56:33.695116	Afternoon
$	2021-09-14 13:56:34.010272	2021-09-14 13:56:34.068116	Afternoon
$	2021-09-14 13:56:34.382276	2021-09-14 13:56:34.499961	Afternoon
$	2021-09-14 13:56:34.764256	2021-09-14 13:56:34.859997	Afternoon
$	2021-09-14 13:56:35.833392	2021-09-14 13:56:35.903206	Afternoon
$	2021-09-14 13:56:46.593599	2021-09-14 13:56:46.808024	Afternoon
$	2021-09-14 13:56:46.939672	2021-09-14 13:56:47.203965	Afternoon
$	2021-09-14 13:56:47.291731	2021-09-14 13:56:47.437341	Afternoon
space	2021-09-14 13:56:48.883471	2021-09-14 13:56:48.975225	Afternoon
$	2021-09-14 13:56:49.499821	2021-09-14 13:56:49.640445	Afternoon
$	2021-09-14 13:56:50.080267	2021-09-14 13:56:50.082262	Afternoon
$	2021-09-14 13:56:50.551008	2021-09-14 13:56:50.608853	Afternoon
$	2021-09-14 13:56:50.833252	2021-09-14 13:56:50.982851	Afternoon
$	2021-09-14 13:56:52.771067	2021-09-14 13:56:52.865815	Afternoon
$	2021-09-14 13:56:53.247791	2021-09-14 13:56:53.402377	Afternoon
$	2021-09-14 13:56:53.586884	2021-09-14 13:56:53.587881	Afternoon
$	2021-09-14 13:56:54.088541	2021-09-14 13:56:54.185282	Afternoon
$	2021-09-14 13:57:03.332804	2021-09-14 13:57:03.427549	Afternoon
$	2021-09-14 13:57:05.040234	2021-09-14 13:57:05.140965	Afternoon
$	2021-09-14 13:57:05.349405	2021-09-14 13:57:05.398277	Afternoon
arrow_key	2021-09-14 13:57:07.001984	2021-09-14 13:57:07.264284	Afternoon
$	2021-09-14 13:57:08.372317	2021-09-14 13:57:08.542860	Afternoon
$	2021-09-14 13:57:09.533211	2021-09-14 13:57:09.651892	Afternoon
backspace	2021-09-14 13:57:12.132256	2021-09-14 13:57:12.205061	Afternoon
backspace	2021-09-14 13:57:12.283850	2021-09-14 13:57:12.332718	Afternoon
