Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Keyboard	2021-09-14 11:42:30.329588	2021-09-14 11:42:51.808109	21.478521	Afternoon
Mouse	2021-09-14 11:42:50.770884	2021-09-14 11:43:01.534081	10.7622	Afternoon
Mouse	2021-09-14 11:43:03.818968	2021-09-14 11:43:29.393528	25.57456	Afternoon
Keyboard	2021-09-14 11:43:28.844996	2021-09-14 11:43:42.817603	13.972607	Afternoon
Mouse	2021-09-14 11:43:47.725472	2021-09-14 11:44:36.168833	48.443361	Afternoon
Keyboard	2021-09-14 11:44:35.622295	2021-09-14 11:45:02.023652	26.401357	Afternoon
Mouse	2021-09-14 11:45:01.259689	2021-09-14 11:45:17.265855	16.006166	Afternoon
Keyboard	2021-09-14 11:45:16.674438	2021-09-14 11:45:40.488710	23.814272	Afternoon
Mouse	2021-09-14 11:45:39.850419	2021-09-14 11:45:54.760516	14.910097	Afternoon
Keyboard	2021-09-14 11:45:52.194385	2021-09-14 11:46:33.566679	41.372294	Afternoon
Keyboard	2021-09-14 11:46:44.902334	2021-09-14 11:47:00.272204	15.36987	Afternoon
Mouse	2021-09-14 11:47:00.131580	2021-09-14 11:47:05.409455	5.277875	Afternoon
Mouse	2021-09-14 11:47:26.271627	2021-09-14 11:47:31.778890	5.507263	Afternoon
Keyboard	2021-09-14 11:47:04.640513	2021-09-14 11:47:41.071024	36.430511	Afternoon
Keyboard	2021-09-14 11:47:41.915765	2021-09-14 11:47:50.447930	8.532165	Afternoon
Mouse	2021-09-14 11:48:25.989819	2021-09-14 11:48:42.001969	16.01215	Afternoon
Keyboard	2021-09-14 11:47:55.951203	2021-09-14 11:48:48.868593	52.91739	Afternoon
Keyboard	2021-09-14 11:48:51.521493	2021-09-14 11:48:57.530413	6.00892	Afternoon
Keyboard	2021-09-14 11:49:01.083904	2021-09-14 11:49:07.109778	6.025874	Afternoon
Keyboard	2021-09-14 11:49:15.725724	2021-09-14 11:49:21.902193	6.176469	Afternoon
Keyboard	2021-09-14 11:49:44.034965	2021-09-14 11:49:51.993667	7.958702	Afternoon
Mouse	2021-09-14 11:50:17.803597	2021-09-14 11:50:23.311857	5.50826	Afternoon
Keyboard	2021-09-14 11:50:00.710339	2021-09-14 11:50:39.848604	39.138265	Afternoon
Mouse	2021-09-14 11:51:10.585350	2021-09-14 11:51:15.848267	5.262917	Afternoon
Keyboard	2021-09-14 11:51:02.779241	2021-09-14 11:51:20.380141	17.6009	Afternoon
Mouse	2021-09-14 11:51:46.788468	2021-09-14 11:52:39.912580	53.124112	Afternoon
Keyboard	2021-09-14 11:51:31.615072	2021-09-14 11:52:59.836268	88.221196	Afternoon
Keyboard	2021-09-14 11:53:03.164358	2021-09-14 11:53:18.666871	15.502513	Afternoon
Mouse	2021-09-14 11:53:32.678375	2021-09-14 11:53:39.247795	6.56942	Afternoon
Mouse	2021-09-14 11:54:00.490049	2021-09-14 11:54:08.832720	8.342671	Afternoon
Mouse	2021-09-14 11:54:19.804359	2021-09-14 11:54:29.239111	9.434752	Afternoon
Keyboard	2021-09-14 11:53:22.002944	2021-09-14 11:54:36.362051	74.359107	Afternoon
Mouse	2021-09-14 11:56:44.990831	2021-09-14 11:58:32.192241	107.20141	Afternoon
Keyboard	2021-09-14 11:54:37.712437	2021-09-14 11:58:43.080416	245.367979	Afternoon
Keyboard	2021-09-14 11:58:45.464038	2021-09-14 11:58:50.886526	5.422488	Afternoon
Mouse	2021-09-14 11:58:50.668112	2021-09-14 11:59:01.486161	10.818049	Afternoon
Mouse	2021-09-14 11:59:03.413005	2021-09-14 11:59:12.689182	9.276177	Afternoon
Keyboard	2021-09-14 11:59:11.702822	2021-09-14 11:59:16.714411	5.011589	Afternoon
Keyboard	2021-09-14 11:59:20.567101	2021-09-14 11:59:30.060695	9.493594	Afternoon
Mouse	2021-09-14 12:00:06.209955	2021-09-14 12:03:21.301944	195.091989	Afternoon
Mouse	2021-09-14 12:03:22.927595	2021-09-14 12:04:57.078640	94.151045	Afternoon
Keyboard	2021-09-14 11:59:38.315604	2021-09-14 12:05:04.369132	326.053528	Afternoon
Keyboard	2021-09-14 12:05:12.375705	2021-09-14 12:05:25.122593	12.746888	Afternoon
Mouse	2021-09-14 12:05:33.493728	2021-09-14 12:05:48.814159	15.320431	Afternoon
Keyboard	2021-09-14 12:05:31.591143	2021-09-14 12:06:08.586757	36.995614	Afternoon
Mouse	2021-09-14 12:06:27.208924	2021-09-14 12:07:33.854576	66.645652	Afternoon
Keyboard	2021-09-14 12:06:17.560743	2021-09-14 12:08:31.812477	134.251734	Afternoon
Keyboard	2021-09-14 12:08:37.246934	2021-09-14 12:09:02.224094	24.97716	Afternoon
Mouse	2021-09-14 12:08:51.318277	2021-09-14 12:09:07.141933	15.823656	Afternoon
Mouse	2021-09-14 12:09:23.380477	2021-09-14 12:09:38.782262	15.401785	Afternoon
Mouse	2021-09-14 12:09:53.445024	2021-09-14 12:10:13.037593	19.592569	Afternoon
Mouse	2021-09-14 12:10:18.896912	2021-09-14 12:10:40.821241	21.924329	Afternoon
Keyboard	2021-09-14 12:09:02.388655	2021-09-14 12:11:18.246089	135.857434	Afternoon
Keyboard	2021-09-14 12:11:19.942551	2021-09-14 12:12:34.745374	74.802823	Afternoon
Mouse	2021-09-14 12:12:48.349967	2021-09-14 12:13:01.577569	13.227602	Afternoon
Keyboard	2021-09-14 12:13:00.561289	2021-09-14 12:14:15.528673	74.967384	Afternoon
Mouse	2021-09-14 12:14:14.397698	2021-09-14 12:14:24.164562	9.766864	Afternoon
Keyboard	2021-09-14 12:14:22.903934	2021-09-14 12:14:27.906546	5.002612	Afternoon
Mouse	2021-09-14 12:14:27.193455	2021-09-14 12:14:32.781501	5.588046	Afternoon
Keyboard	2021-09-14 12:14:31.245611	2021-09-14 12:14:54.435554	23.189943	Afternoon
Keyboard	2021-09-14 12:14:56.626692	2021-09-14 12:15:03.589059	6.962367	Afternoon
Keyboard	2021-09-14 12:15:06.969014	2021-09-14 12:15:22.894396	15.925382	Afternoon
Keyboard	2021-09-14 12:15:41.174477	2021-09-14 12:15:50.767815	9.593338	Afternoon
Keyboard	2021-09-14 12:15:59.590196	2021-09-14 12:16:25.765157	26.174961	Afternoon
Keyboard	2021-09-14 12:16:26.787415	2021-09-14 12:16:49.444785	22.65737	Afternoon
Keyboard	2021-09-14 12:16:59.581656	2021-09-14 12:17:06.746481	7.164825	Afternoon
Keyboard	2021-09-14 12:17:25.811464	2021-09-14 12:17:36.680377	10.868913	Afternoon
Keyboard	2021-09-14 12:17:59.249979	2021-09-14 12:18:12.574322	13.324343	Afternoon
Keyboard	2021-09-14 12:18:13.226576	2021-09-14 12:18:49.842590	36.616014	Afternoon
Keyboard	2021-09-14 12:18:50.776092	2021-09-14 12:18:56.542660	5.766568	Afternoon
Keyboard	2021-09-14 12:18:57.194914	2021-09-14 12:19:07.863364	10.66845	Afternoon
Keyboard	2021-09-14 12:19:08.027924	2021-09-14 12:19:42.453800	34.425876	Afternoon
Mouse	2021-09-14 12:20:16.150624	2021-09-14 12:20:21.485354	5.33473	Afternoon
Keyboard	2021-09-14 12:19:45.831760	2021-09-14 12:20:29.088003	43.256243	Afternoon
Keyboard	2021-09-14 12:20:29.821041	2021-09-14 12:20:35.070992	5.249951	Afternoon
Mouse	2021-09-14 12:20:33.147140	2021-09-14 12:20:39.667691	6.520551	Afternoon
Keyboard	2021-09-14 12:20:45.509060	2021-09-14 12:20:52.346763	6.837703	Afternoon
Keyboard	2021-09-14 12:20:53.392961	2021-09-14 12:21:02.424792	9.031831	Afternoon
Mouse	2021-09-14 12:21:48.834596	2021-09-14 12:21:55.124764	6.290168	Afternoon
Mouse	2021-09-14 12:22:02.756341	2021-09-14 12:22:09.507277	6.750936	Afternoon
Mouse	2021-09-14 12:22:30.647716	2021-09-14 12:22:36.031295	5.383579	Afternoon
Keyboard	2021-09-14 12:21:11.904423	2021-09-14 12:22:44.533543	92.62912	Afternoon
Mouse	2021-09-14 12:22:43.601038	2021-09-14 12:22:49.634893	6.033855	Afternoon
Mouse	2021-09-14 12:23:19.507948	2021-09-14 12:23:25.924778	6.41683	Afternoon
Keyboard	2021-09-14 12:22:45.470036	2021-09-14 12:23:31.694337	46.224301	Afternoon
Mouse	2021-09-14 12:23:34.474895	2021-09-14 12:23:45.779643	11.304748	Afternoon
Keyboard	2021-09-14 12:23:32.034426	2021-09-14 12:24:36.447056	64.41263	Afternoon
Mouse	2021-09-14 12:25:45.557112	2021-09-14 12:25:52.028793	6.471681	Afternoon
Mouse	2021-09-14 12:26:09.772313	2021-09-14 12:26:16.292861	6.520548	Afternoon
Keyboard	2021-09-14 12:24:37.713665	2021-09-14 12:27:00.251226	142.537561	Afternoon
Keyboard	2021-09-14 12:27:00.577353	2021-09-14 12:27:37.144497	36.567144	Afternoon
Keyboard	2021-09-14 12:27:37.264177	2021-09-14 12:27:45.499139	8.234962	Afternoon
Mouse	2021-09-14 12:27:50.428947	2021-09-14 12:27:55.635015	5.206068	Afternoon
Mouse	2021-09-14 12:27:55.692861	2021-09-14 12:28:03.547840	7.854979	Afternoon
Mouse	2021-09-14 12:28:39.428821	2021-09-14 12:31:59.283153	199.854332	Afternoon
Mouse	2021-09-14 12:32:01.399492	2021-09-14 12:32:41.562013	40.162521	Afternoon
Mouse	2021-09-14 12:33:01.052760	2021-09-14 12:33:21.813205	20.760445	Afternoon
Keyboard	2021-09-14 12:28:02.662211	2021-09-14 12:33:50.022714	347.360503	Afternoon
Mouse	2021-09-14 12:33:23.959462	2021-09-14 12:33:51.184604	27.225142	Afternoon
Keyboard	2021-09-14 12:33:50.274041	2021-09-14 12:33:56.266007	5.991966	Afternoon
Mouse	2021-09-14 12:33:55.039291	2021-09-14 12:37:42.402850	227.363559	Afternoon
Mouse	2021-09-14 12:37:46.614580	2021-09-14 12:38:24.874194	38.259614	Afternoon
Keyboard	2021-09-14 12:33:59.371695	2021-09-14 12:38:40.872385	281.50069	Afternoon
Keyboard	2021-09-14 12:38:41.014004	2021-09-14 12:41:54.465317	193.451313	Afternoon
Keyboard	2021-09-14 12:42:06.869123	2021-09-14 12:42:16.720758	9.851635	Afternoon
Mouse	2021-09-14 12:42:26.068743	2021-09-14 12:42:31.817359	5.748616	Afternoon
Keyboard	2021-09-14 12:42:30.132867	2021-09-14 12:42:38.397750	8.264883	Afternoon
Mouse	2021-09-14 12:42:45.912640	2021-09-14 12:43:01.219677	15.307037	Afternoon
Keyboard	2021-09-14 12:42:39.624466	2021-09-14 12:43:27.744694	48.120228	Afternoon
Keyboard	2021-09-14 12:43:28.691161	2021-09-14 12:44:02.274292	33.583131	Afternoon
Keyboard	2021-09-14 12:44:07.256957	2021-09-14 12:44:17.424747	10.16779	Afternoon
Mouse	2021-09-14 12:44:30.912653	2021-09-14 12:44:36.113831	5.201178	Afternoon
Keyboard	2021-09-14 12:44:35.656056	2021-09-14 12:45:36.340660	60.684604	Afternoon
Keyboard	2021-09-14 12:45:38.546757	2021-09-14 12:45:45.105206	6.558449	Afternoon
Keyboard	2021-09-14 12:45:46.599209	2021-09-14 12:45:52.909322	6.310113	Afternoon
Keyboard	2021-09-14 12:45:54.580849	2021-09-14 12:46:09.426123	14.845274	Afternoon
Mouse	2021-09-14 12:46:09.286497	2021-09-14 12:46:14.642164	5.355667	Afternoon
Keyboard	2021-09-14 12:46:13.791440	2021-09-14 12:46:27.799952	14.008512	Afternoon
Mouse	2021-09-14 12:46:41.615980	2021-09-14 12:46:48.784795	7.168815	Afternoon
Mouse	2021-09-14 12:46:49.396160	2021-09-14 12:46:56.561983	7.164826	Afternoon
Mouse	2021-09-14 12:48:10.286692	2021-09-14 12:48:21.221429	10.934737	Afternoon
Mouse	2021-09-14 12:48:23.053527	2021-09-14 12:50:58.415767	155.36224	Afternoon
Mouse	2021-09-14 12:51:22.772588	2021-09-14 12:51:28.751587	5.978999	Afternoon
Mouse	2021-09-14 12:51:57.943241	2021-09-14 12:53:23.040301	85.09706	Afternoon
Mouse	2021-09-14 12:53:24.928456	2021-09-14 12:53:56.065328	31.136872	Afternoon
Keyboard	2021-09-14 12:46:30.062897	2021-09-14 12:54:04.019044	453.956147	Afternoon
Mouse	2021-09-14 12:54:07.857771	2021-09-14 12:54:13.217429	5.359658	Afternoon
Keyboard	2021-09-14 12:54:04.816908	2021-09-14 12:54:59.250948	54.43404	Afternoon
Mouse	2021-09-14 12:55:34.083733	2021-09-14 12:56:12.751258	38.667525	Afternoon
Mouse	2021-09-14 12:56:13.692737	2021-09-14 12:56:19.482243	5.789506	Afternoon
Keyboard	2021-09-14 12:55:01.603652	2021-09-14 12:56:34.850118	93.246466	Afternoon
Mouse	2021-09-14 12:57:24.287819	2021-09-14 12:58:20.988087	56.700268	Afternoon
Mouse	2021-09-14 12:58:22.740396	2021-09-14 12:59:23.846872	61.106476	Afternoon
Keyboard	2021-09-14 12:56:35.525311	2021-09-14 12:59:28.704872	173.179561	Afternoon
Mouse	2021-09-14 13:00:00.271433	2021-09-14 13:00:07.262723	6.99129	Afternoon
Mouse	2021-09-14 13:01:34.945271	2021-09-14 13:01:41.477791	6.53252	Afternoon
Mouse	2021-09-14 13:01:41.521671	2021-09-14 13:01:46.542238	5.020567	Afternoon
Keyboard	2021-09-14 12:59:39.420069	2021-09-14 13:02:17.638024	158.217955	Afternoon
Mouse	2021-09-14 13:02:16.042293	2021-09-14 13:02:31.532841	15.490548	Afternoon
Keyboard	2021-09-14 13:02:40.464937	2021-09-14 13:03:00.936155	20.471218	Afternoon
Mouse	2021-09-14 13:03:49.448515	2021-09-14 13:03:54.864023	5.415508	Afternoon
Keyboard	2021-09-14 13:03:01.214409	2021-09-14 13:04:00.517892	59.303483	Afternoon
Mouse	2021-09-14 13:03:59.709056	2021-09-14 13:04:09.951649	10.242593	Afternoon
Keyboard	2021-09-14 13:04:09.181709	2021-09-14 13:04:16.074263	6.892554	Afternoon
Keyboard	2021-09-14 13:04:18.544653	2021-09-14 13:04:32.408550	13.863897	Afternoon
Mouse	2021-09-14 13:05:26.224538	2021-09-14 13:05:34.950187	8.725649	Afternoon
Keyboard	2021-09-14 13:04:33.683140	2021-09-14 13:05:43.204098	69.520958	Afternoon
Keyboard	2021-09-14 13:05:43.833414	2021-09-14 13:05:53.321027	9.487613	Afternoon
Mouse	2021-09-14 13:06:04.522051	2021-09-14 13:06:09.601457	5.079406	Afternoon
Mouse	2021-09-14 13:06:19.821108	2021-09-14 13:06:25.973643	6.152535	Afternoon
Mouse	2021-09-14 13:06:50.912905	2021-09-14 13:08:08.141237	77.228332	Afternoon
Keyboard	2021-09-14 13:05:56.700980	2021-09-14 13:08:14.114263	137.413283	Afternoon
Mouse	2021-09-14 13:08:39.521263	2021-09-14 13:09:01.389742	21.868479	Afternoon
Mouse	2021-09-14 13:09:55.114968	2021-09-14 13:10:15.112455	19.997487	Afternoon
Keyboard	2021-09-14 13:08:15.118566	2021-09-14 13:10:18.716809	123.598243	Afternoon
Mouse	2021-09-14 13:10:16.647347	2021-09-14 13:10:35.991581	19.344234	Afternoon
Keyboard	2021-09-14 13:10:35.415124	2021-09-14 13:11:10.274838	34.859714	Afternoon
Mouse	2021-09-14 13:11:12.397157	2021-09-14 13:11:17.886467	5.48931	Afternoon
Mouse	2021-09-14 13:11:17.897439	2021-09-14 13:11:23.933428	6.035989	Afternoon
Keyboard	2021-09-14 13:11:10.585007	2021-09-14 13:11:40.681614	30.096607	Afternoon
Keyboard	2021-09-14 13:11:40.891048	2021-09-14 13:11:48.376019	7.484971	Afternoon
Keyboard	2021-09-14 13:11:50.550200	2021-09-14 13:11:59.408497	8.858297	Afternoon
Keyboard	2021-09-14 13:12:03.427739	2021-09-14 13:12:09.421699	5.99396	Afternoon
Mouse	2021-09-14 13:12:11.959907	2021-09-14 13:12:17.653670	5.693763	Afternoon
Mouse	2021-09-14 13:12:18.959177	2021-09-14 13:12:24.471425	5.512248	Afternoon
Mouse	2021-09-14 13:13:11.865596	2021-09-14 13:13:20.852546	8.98695	Afternoon
Keyboard	2021-09-14 13:12:09.607202	2021-09-14 13:13:32.728766	83.121564	Afternoon
Keyboard	2021-09-14 13:13:33.618384	2021-09-14 13:13:39.801837	6.183453	Afternoon
Mouse	2021-09-14 13:13:50.162113	2021-09-14 13:13:55.852883	5.69077	Afternoon
Mouse	2021-09-14 13:14:17.460061	2021-09-14 13:14:24.388519	6.928458	Afternoon
Mouse	2021-09-14 13:15:00.649368	2021-09-14 13:15:16.261644	15.612276	Afternoon
Mouse	2021-09-14 13:15:16.599740	2021-09-14 13:15:26.403859	9.804119	Afternoon
Mouse	2021-09-14 13:15:26.464697	2021-09-14 13:15:36.452966	9.988269	Afternoon
Keyboard	2021-09-14 13:13:41.189123	2021-09-14 13:15:45.566577	124.377454	Afternoon
Mouse	2021-09-14 13:15:45.489787	2021-09-14 13:15:58.061143	12.571356	Afternoon
Mouse	2021-09-14 13:16:17.288690	2021-09-14 13:16:27.868376	10.579686	Afternoon
Mouse	2021-09-14 13:16:45.787434	2021-09-14 13:16:56.366116	10.578682	Afternoon
Mouse	2021-09-14 13:16:58.084516	2021-09-14 13:17:06.204785	8.120269	Afternoon
Mouse	2021-09-14 13:17:11.583391	2021-09-14 13:18:22.875609	71.292218	Afternoon
Mouse	2021-09-14 13:18:23.989629	2021-09-14 13:19:26.452474	62.462845	Afternoon
Mouse	2021-09-14 13:19:33.006934	2021-09-14 13:19:45.501500	12.494566	Afternoon
Mouse	2021-09-14 13:20:10.709685	2021-09-14 13:20:16.900423	6.190738	Afternoon
Keyboard	2021-09-14 13:15:56.466412	2021-09-14 13:20:20.272691	263.806279	Afternoon
Mouse	2021-09-14 13:21:35.599112	2021-09-14 13:21:54.643150	19.044038	Afternoon
Mouse	2021-09-14 13:21:54.663096	2021-09-14 13:22:02.859945	8.196849	Afternoon
Mouse	2021-09-14 13:22:02.989598	2021-09-14 13:23:48.268614	105.279016	Afternoon
Mouse	2021-09-14 13:23:49.654905	2021-09-14 13:24:26.851366	37.196461	Afternoon
Mouse	2021-09-14 13:24:28.024226	2021-09-14 13:25:01.379964	33.355738	Afternoon
Keyboard	2021-09-14 13:20:21.629063	2021-09-14 13:25:51.871845	330.242782	Afternoon
Mouse	2021-09-14 13:25:51.007159	2021-09-14 13:25:57.259427	6.252268	Afternoon
Keyboard	2021-09-14 13:25:55.449273	2021-09-14 13:26:04.214815	8.765542	Afternoon
Mouse	2021-09-14 13:26:02.928258	2021-09-14 13:26:09.795880	6.867622	Afternoon
Mouse	2021-09-14 13:26:17.912160	2021-09-14 13:26:22.994559	5.082399	Afternoon
Mouse	2021-09-14 13:26:23.069358	2021-09-14 13:26:31.826922	8.757564	Afternoon
Mouse	2021-09-14 13:26:37.646352	2021-09-14 13:26:43.530604	5.884252	Afternoon
Keyboard	2021-09-14 13:26:08.371696	2021-09-14 13:27:01.133497	52.761801	Afternoon
Mouse	2021-09-14 13:27:10.116457	2021-09-14 13:27:33.386186	23.269729	Afternoon
Mouse	2021-09-14 13:27:51.508793	2021-09-14 13:27:57.467847	5.959054	Afternoon
Mouse	2021-09-14 13:28:21.786768	2021-09-14 13:28:28.411046	6.624278	Afternoon
Mouse	2021-09-14 13:28:28.538699	2021-09-14 13:28:35.339499	6.8008	Afternoon
Keyboard	2021-09-14 13:27:01.287087	2021-09-14 13:28:47.448096	106.161009	Afternoon
Mouse	2021-09-14 13:28:46.568451	2021-09-14 13:29:02.931661	16.36321	Afternoon
Mouse	2021-09-14 13:30:02.100322	2021-09-14 13:30:07.171751	5.071429	Afternoon
Mouse	2021-09-14 13:30:23.755371	2021-09-14 13:30:31.785881	8.03051	Afternoon
Keyboard	2021-09-14 13:29:01.737856	2021-09-14 13:31:23.889451	142.151595	Afternoon
Mouse	2021-09-14 13:31:13.130248	2021-09-14 13:31:46.153868	33.02362	Afternoon
Keyboard	2021-09-14 13:31:45.214383	2021-09-14 13:31:50.384547	5.170164	Afternoon
Mouse	2021-09-14 13:31:53.350609	2021-09-14 13:32:00.834581	7.483972	Afternoon
Keyboard	2021-09-14 13:32:05.613791	2021-09-14 13:32:16.936492	11.322701	Afternoon
Mouse	2021-09-14 13:32:15.382652	2021-09-14 13:32:22.378928	6.996276	Afternoon
Mouse	2021-09-14 13:32:29.677397	2021-09-14 13:32:38.113819	8.436422	Afternoon
Mouse	2021-09-14 13:32:43.349818	2021-09-14 13:32:50.025942	6.676124	Afternoon
Mouse	2021-09-14 13:32:59.521531	2021-09-14 13:33:20.947197	21.425666	Afternoon
Mouse	2021-09-14 13:33:25.365379	2021-09-14 13:33:30.634273	5.268894	Afternoon
Mouse	2021-09-14 13:34:01.600405	2021-09-14 13:38:22.320701	260.720296	Afternoon
Mouse	2021-09-14 13:38:23.163446	2021-09-14 13:39:02.698648	39.535202	Afternoon
Keyboard	2021-09-14 13:32:21.627937	2021-09-14 13:39:28.944414	427.316477	Afternoon
Mouse	2021-09-14 13:39:26.461060	2021-09-14 13:39:42.249806	15.788746	Afternoon
Keyboard	2021-09-14 13:39:41.452938	2021-09-14 13:40:04.380583	22.927645	Afternoon
Keyboard	2021-09-14 13:40:06.437079	2021-09-14 13:40:14.995178	8.558099	Afternoon
Keyboard	2021-09-14 13:40:18.460903	2021-09-14 13:40:24.073883	5.61298	Afternoon
Mouse	2021-09-14 13:40:23.163319	2021-09-14 13:40:31.144961	7.981642	Afternoon
Keyboard	2021-09-14 13:40:30.527611	2021-09-14 13:40:51.966240	21.438629	Afternoon
Keyboard	2021-09-14 13:40:52.104869	2021-09-14 13:41:11.855016	19.750147	Afternoon
Keyboard	2021-09-14 13:41:11.997635	2021-09-14 13:41:27.933988	15.936353	Afternoon
Mouse	2021-09-14 13:41:25.506484	2021-09-14 13:41:43.562167	18.055683	Afternoon
Mouse	2021-09-14 13:41:59.897453	2021-09-14 13:42:05.122470	5.225017	Afternoon
Keyboard	2021-09-14 13:41:48.839045	2021-09-14 13:42:09.780006	20.940961	Afternoon
Mouse	2021-09-14 13:42:22.350367	2021-09-14 13:42:28.426108	6.075741	Afternoon
Mouse	2021-09-14 13:42:35.349580	2021-09-14 13:42:40.426993	5.077413	Afternoon
Keyboard	2021-09-14 13:42:10.006399	2021-09-14 13:42:49.543596	39.537197	Afternoon
Mouse	2021-09-14 13:43:23.427919	2021-09-14 13:43:43.440366	20.012447	Afternoon
Keyboard	2021-09-14 13:42:49.650312	2021-09-14 13:44:04.030268	74.379956	Afternoon
Keyboard	2021-09-14 13:44:05.339761	2021-09-14 13:44:17.061394	11.721633	Afternoon
Mouse	2021-09-14 13:44:16.880888	2021-09-14 13:44:23.552023	6.671135	Afternoon
Keyboard	2021-09-14 13:44:22.844917	2021-09-14 13:44:58.115530	35.270613	Afternoon
Mouse	2021-09-14 13:45:43.132063	2021-09-14 13:45:48.728090	5.596027	Afternoon
Keyboard	2021-09-14 13:44:59.291384	2021-09-14 13:46:13.609503	74.318119	Afternoon
Mouse	2021-09-14 13:46:28.599390	2021-09-14 13:47:03.048203	34.448813	Afternoon
Mouse	2021-09-14 13:47:12.491930	2021-09-14 13:47:27.969513	15.477583	Afternoon
Mouse	2021-09-14 13:47:27.990455	2021-09-14 13:47:42.752950	14.762495	Afternoon
Mouse	2021-09-14 13:48:13.460775	2021-09-14 13:48:20.792154	7.331379	Afternoon
Mouse	2021-09-14 13:48:26.600613	2021-09-14 13:48:48.424208	21.823595	Afternoon
Mouse	2021-09-14 13:48:53.944438	2021-09-14 13:49:45.121484	51.177046	Afternoon
Mouse	2021-09-14 13:49:45.759778	2021-09-14 13:50:22.488488	36.72871	Afternoon
Mouse	2021-09-14 13:50:28.818548	2021-09-14 13:50:35.721076	6.902528	Afternoon
Mouse	2021-09-14 13:50:38.553496	2021-09-14 13:50:56.111510	17.558014	Afternoon
Mouse	2021-09-14 13:50:56.134449	2021-09-14 13:51:15.160534	19.026085	Afternoon
Mouse	2021-09-14 13:51:19.209703	2021-09-14 13:51:25.424068	6.214365	Afternoon
Mouse	2021-09-14 13:51:42.240066	2021-09-14 13:52:07.657050	25.416984	Afternoon
Mouse	2021-09-14 13:52:18.068188	2021-09-14 13:52:36.073007	18.004819	Afternoon
Mouse	2021-09-14 13:52:36.085972	2021-09-14 13:52:44.640081	8.554109	Afternoon
Keyboard	2021-09-14 13:46:20.390356	2021-09-14 13:52:55.758329	395.367973	Afternoon
Mouse	2021-09-14 13:52:54.802890	2021-09-14 13:53:06.857626	12.054736	Afternoon
Mouse	2021-09-14 13:53:25.131723	2021-09-14 13:53:31.865701	6.733978	Afternoon
Keyboard	2021-09-14 13:53:06.421792	2021-09-14 13:53:32.964761	26.542969	Afternoon
Mouse	2021-09-14 13:53:48.615878	2021-09-14 13:54:11.871644	23.254769	Afternoon
Mouse	2021-09-14 13:55:23.929813	2021-09-14 13:55:39.982852	16.053039	Afternoon
Mouse	2021-09-14 13:55:39.992826	2021-09-14 13:55:59.720035	19.727209	Afternoon
Mouse	2021-09-14 13:56:08.303071	2021-09-14 13:56:18.447918	10.144847	Afternoon
Keyboard	2021-09-14 13:53:34.048862	2021-09-14 13:56:33.606352	179.55749	Afternoon
Keyboard	2021-09-14 13:56:35.903206	2021-09-14 13:56:46.587616	10.68441	Afternoon
Keyboard	2021-09-14 13:56:54.185282	2021-09-14 13:57:03.326821	9.141539	Afternoon
Mouse	2021-09-14 13:56:30.818813	2021-09-14 13:57:23.918715	53.099902	Afternoon
Mouse	2021-09-14 13:57:47.288177	2021-09-14 13:57:52.871235	5.583058	Afternoon
Mouse	2021-09-14 13:57:57.085957	2021-09-14 13:58:06.846835	9.760878	Afternoon
Mouse	2021-09-14 13:58:08.241104	2021-09-14 13:58:19.869986	11.628882	Afternoon
Mouse	2021-09-14 13:58:19.887937	2021-09-14 13:58:27.406817	7.51888	Afternoon
Mouse	2021-09-14 13:58:31.912757	2021-09-14 13:58:41.737467	9.82471	Afternoon
Keyboard	2021-09-14 13:57:15.310751	2021-09-14 13:58:44.731454	89.420703	Afternoon
Mouse	2021-09-14 13:58:51.522281	2021-09-14 13:58:57.232002	5.709721	Afternoon
Mouse	2021-09-14 13:58:57.303810	2021-09-14 13:59:06.830315	9.526505	Afternoon
Mouse	2021-09-14 13:59:46.239853	2021-09-14 13:59:51.423980	5.184127	Afternoon
Mouse	2021-09-14 13:59:57.834877	2021-09-14 14:00:02.990786	5.155909	Afternoon
Mouse	2021-09-14 14:00:48.802318	2021-09-14 14:00:59.689184	10.886866	Afternoon
Mouse	2021-09-14 14:01:01.913232	2021-09-14 14:01:12.493920	10.580688	Afternoon
Mouse	2021-09-14 14:01:20.273099	2021-09-14 14:01:36.270291	15.997192	Afternoon
Mouse	2021-09-14 14:01:36.287243	2021-09-14 14:01:43.054135	6.766892	Afternoon
Mouse	2021-09-14 14:01:43.085056	2021-09-14 14:02:34.573268	51.488212	Afternoon
Mouse	2021-09-14 14:02:48.255653	2021-09-14 14:03:00.214649	11.958996	Afternoon
Mouse	2021-09-14 14:03:03.490884	2021-09-14 14:03:23.406586	19.915702	Afternoon
Mouse	2021-09-14 14:03:24.787890	2021-09-14 14:04:04.479672	39.691782	Afternoon
Mouse	2021-09-14 14:04:12.365569	2021-09-14 14:04:18.119172	5.753603	Afternoon
Mouse	2021-09-14 14:04:18.349556	2021-09-14 14:04:23.829891	5.480335	Afternoon
Keyboard	2021-09-14 13:58:46.710159	2021-09-14 14:04:44.124580	357.414421	Afternoon
Mouse	2021-09-14 14:04:42.787159	2021-09-14 14:04:54.934653	12.147494	Afternoon
Mouse	2021-09-14 14:05:10.037236	2021-09-14 14:05:20.014536	9.9773	Afternoon
Mouse	2021-09-14 14:05:20.026505	2021-09-14 14:05:33.206236	13.179731	Afternoon
